"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"57","자동차야영장업","03_11_05_P","5100000","CDFI2262142017000001","2017-01-19","2019-01-31","04","취소/말소/만료/정지/중지","31","등록취소","","","","","0543326577","","","경상북도 영천시 자양면 보현리 산 194-11","","","별내림촌 캠핑장","2020-08-13 15:43:16","U","2020-08-15 02:40:00","","382628.618289118","293998.822065263","자동차야영장업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10000000","","","","",
"58","자동차야영장업","03_11_05_P","5110000","CDFI2262142019000001","2019-04-09","","01","영업/정상","13","영업중","","","","","054-535-8914","","","경상북도 상주시 낙동면 용포리 21 낙동초등학교용포분교장","경상북도 상주시 낙동면 선상서로 1587, 외  2필지호","37253","상주 감꽃마을 서울캠핑장","2022-08-09 19:52:33","U","2022-08-11 02:40:00","","308882.655432427","315072.160876219","자동차야영장업","","관리지역","2","주택가주변","","","기타","2","0","","","","","","","","","","","","562","","","","","","","","","","","","","562",
"59","자동차야영장업","03_11_05_P","5110000","CDFI2262142022000001","2022-03-07","","01","영업/정상","13","영업중","","","","","","","","경상북도 상주시 화북면 중벌리 191","","","속리산365캠핑장","2022-03-07 10:34:43","I","2022-03-10 13:22:36","","275571.127898459","344150.932265052","자동차야영장업","","관리지역","1","기타","","","기타","1","0","0","0","","","0","0","","0","0","","0","164.43","","0","","","","","","","0","","","","164",
"60","자동차야영장업","03_11_05_P","5110000","CDFI2262142020000001","2020-02-26","","01","영업/정상","13","영업중","","","","","","","","경상북도 상주시 외서면 우산리 227-25번지","경상북도 상주시 외서면 채릉산로 655","37134","가족캠핑장","2020-02-26 08:55:10","I","2020-02-28 00:23:23","","295405.031202853","329754.611392182","자동차야영장업","","관리지역","2","기타","","","기타","2","","","","","","","","","","","","","279.32","","","","","","","","","","","","","279",
"61","자동차야영장업","03_11_05_P","5110000","CDFI2262142022000002","2022-07-21","","01","영업/정상","13","영업중","","","","","","","","경상북도 상주시 화서면 하송리 356-6","경상북도 상주시 화서면 문장로 503-7","37138","돌고래 오토 캠핑장","2022-07-21 21:27:13","I","2022-07-23 00:22:29","","285885.610123695","330588.907383968","자동차야영장업","","관리지역","1","기타","","","기타","0","0","0","0","","","0","0","","0","0","","0","88","","0","","","","","","","10000000","","","","88",
"62","자동차야영장업","03_11_05_P","5120000","CDFI2262142023000001","2023-07-11","","01","영업/정상","13","영업중","","","","","","","","경상북도 문경시 농암면 내서리 257-9","","","STX오토캠핑장","2024-12-27 15:46:10","U","2024-12-29 02:40:00","","","","자동차야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","2774","","0","","","","","","","0","","","","2774",
"63","자동차야영장업","03_11_05_P","5120000","CDFI2262142019000001","2019-06-17","","01","영업/정상","13","영업중","","","","","","","","경상북도 문경시 가은읍 왕능리 409","경상북도 문경시 가은읍 왕능강변길 71","36996","문경또또캠핑장","2024-07-09 13:44:58","U","2024-07-11 02:40:00","","294876.570648635","350301.334635208","자동차야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","6400","","0","","","","","","","0","","","","6400",
"64","자동차야영장업","03_11_05_P","5120000","CDFI2262142016000001","2016-05-24","","01","영업/정상","13","영업중","","","","","","","","경상북도 문경시 가은읍 수예리 381-1","경상북도 문경시 가은읍 작약로 576","36998","문경수예리오토캠핑장","2020-12-03 13:38:24","U","2020-12-05 02:40:00","","294133.87465492","344864.610983424","자동차야영장업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"65","자동차야영장업","03_11_05_P","5120000","CDFI2262142021000001","2021-07-12","","01","영업/정상","13","영업중","","","","","","","","경상북도 문경시 동로면 간송리 705","경상북도 문경시 동로면 금천로 2117","36903","천주봉 캠핑장","2021-07-12 18:45:06","I","2021-07-14 00:22:52","","317130.987557462","360596.633757372","자동차야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","1060","","0","","","","","","","0","","","","1060",
"66","자동차야영장업","03_11_05_P","5120000","CDFI2262142022000001","2022-05-09","","01","영업/정상","13","영업중","","","","","","","","경상북도 문경시 가은읍 완장리 462","경상북도 문경시 가은읍 대야로 1306-22","36993","대야산 오토 캠핑장","2022-07-15 13:18:36","U","2022-07-17 02:40:00","","285641.688147535","353171.470861486","자동차야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","2886.9","","0","","","","","","","0","","","","2887",
"67","자동차야영장업","03_11_05_P","5130000","CDFI2262142019000001","2019-07-10","","01","영업/정상","13","영업중","","","","","","","","경상북도 경산시 와촌면 대한리 131-2","경상북도 경산시 와촌면 대한길 45-18","38400","도화지오토캠핑장","2022-06-30 18:03:15","U","2022-07-02 02:40:00","","361160.701955554","275850.832697986","자동차야영장업","","관리지역","1","기타","","농협손해보험","기타","1","0","0","","","","","","","","","","","2334","","","","","","","","","500000000","","","","2334",
"68","자동차야영장업","03_11_05_P","5130000","CDFI2262142023000001","2023-11-22","","01","영업/정상","13","영업중","","","","","","","","경상북도 경산시 용성면 송림리 485 경산청소년예술관","경상북도 경산시 용성면 구룡로 253-5, 경산청소년예술관","38567","송림 힐링캠핑장","2024-02-19 15:48:29","U","2024-02-21 02:40:00","","371911.667794039","257197.281870328","자동차야영장업","","","0","","","","","1","0","0","0","","","0","0","","0","0","","0","6999","","0","","","","","","","0","","","","6999",
"69","자동차야영장업","03_11_05_P","5150000","CDFI2262142021000001","2021-05-04","","01","영업/정상","13","영업중","","","","","","","","경상북도 의성군 단북면 노연리 1110","경상북도 의성군 단북면 안계길 255-13","37372","의성펫월드 오토캠핑장","2021-06-25 08:09:14","U","2021-06-27 02:40:00","","327960.178929764","322157.451875735","자동차야영장업","","","","","","","","","","","","","","","","","","","","","134.41","","","","","","","","","","","","","134",
"70","자동차야영장업","03_11_05_P","5150000","CDFI2262142020000001","2020-11-11","","01","영업/정상","13","영업중","","","","","054-830-6064","","","경상북도 의성군 가음면 현리리 900","경상북도 의성군 가음면 빙계계곡길 51","37359","빙계얼음골 야영장","2021-01-06 11:33:38","U","2021-01-08 02:40:00","","357215.228794411","304416.254676041","자동차야영장업","","관리지역","1","기타","","","기타","1","0","","","","","","","","","","","","569.82","","","","","","","","","","","","","570",
"71","자동차야영장업","03_11_05_P","5160000","CDFI2262142013000001","2013-07-19","","03","폐업","03","폐업","2019-05-26","","","","054)874-0100","","763-844","경상북도 청송군 부남면 화장리 381-1번지 외 산118번지","경상북도 청송군 부남면 얼음골로 690  (외 산118번지)","","청송오토캠핑장","2019-06-13 17:39:40","U","2019-06-15 02:40:00","","393701.566319522","312394.428654312","자동차야영장업","","관리지역","","기타","","","","","","","","","","","","","","","","","20125","","","","","","","","","2195031160","","","","20125",
"72","자동차야영장업","03_11_05_P","5160000","CDFI2262142015000001","2015-04-02","","03","폐업","03","폐업","2019-05-26","","","","","","763-803","경상북도 청송군 청송읍 송생리 784-107번지","경상북도 청송군 청송읍 주왕산로 222","37436","청송사과테마파크 캠핑장","2019-06-13 15:44:48","U","2019-06-15 02:40:00","","386859.547471648","323004.946292051","자동차야영장업","","관리지역","","기타","","","","","","","","","","","","","","","","","35306","","","","","","","","","","","","","35306",
"73","자동차야영장업","03_11_05_P","5160000","CDFI2262142016000001","2016-06-03","","03","폐업","03","폐업","2019-11-04","","","","","","","경상북도 청송군 주왕산면 상의리 621-1번지","경상북도 청송군 주왕산면 양지마을길 19","37437","청송 주왕산 느티나무 캠핑장","2019-11-07 11:37:37","U","2019-11-09 02:40:00","","391480.133218048","323076.068819603","자동차야영장업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3000000000","","","","",
"74","자동차야영장업","03_11_05_P","5160000","CDFI2262142015000002","2015-08-03","","01","영업/정상","13","영업중","","","","","054-870-5323","","763-833","경상북도 청송군 주왕산면 상의리 368","","","상의자동차야영장","2020-12-08 14:30:33","U","2020-12-10 02:40:00","","392089.788683189","323434.785732098","자동차야영장업","","주거지역","","","","","","","","","160","","","","","","","","","","16586","","","","","","","","","","","","","16586",
"75","자동차야영장업","03_11_05_P","5160000","CDFI2262142017000001","2017-04-28","","01","영업/정상","13","영업중","","","","","","","","경상북도 청송군 안덕면 성재리 151","경상북도 청송군 안덕면 성덕댐로 1291-70","37454","성덕댐 수달 캠핑장","2020-12-08 16:44:55","U","2020-12-10 02:40:00","","376524.162871599","306549.747301541","자동차야영장업","","","1","기타","","","근린생활시설","1","","","297","","","","","","","","","","40180","","","","","","","","","","","","","40180",
"76","자동차야영장업","03_11_05_P","5160000","CDFI2262142019000001","2019-12-30","","01","영업/정상","13","영업중","","","","","054-873-7799","","","경상북도 청송군 부남면 화장리 381-1","경상북도 청송군 부남면 얼음골로 690","37445","청송오토캠핑장","2024-08-19 13:53:46","U","2024-08-21 02:40:00","","393701.566319522","312394.428654312","자동차야영장업","","","","","","","","","","","289","","","","","","","","","","","","","","","","","","","10000000","","","","",
"77","자동차야영장업","03_11_05_P","5160000","CDFI2262142020000001","2020-03-16","","01","영업/정상","13","영업중","","","","","","","","경상북도 청송군 주왕산면 항리 57","경상북도 청송군 주왕산면 팔각산로 453","37441","청송 얼음골 야영장","2020-12-08 16:36:26","U","2020-12-10 02:40:00","","401107.205341332","316157.253842567","자동차야영장업","","","1","","","","기타","1","","","26","","","","","","","","","","1462","","","","","","","","","200000000","","","","1462",
"78","자동차야영장업","03_11_05_P","5160000","CDFI2262142021000001","2021-07-15","","01","영업/정상","13","영업중","","","","","054-873-8678","","","경상북도 청송군 안덕면 지소리 109","경상북도 청송군 안덕면 백석탄로 541-21","37449","백석탄골부리캠핑장","2021-07-15 14:19:13","I","2021-07-17 00:22:52","","379073.605273682","318363.345956008","자동차야영장업","","","2","","","","근린생활시설","2","0","0","0","","","0","0","","0","0","","0","227.26","","0","","","","","","","5000000","","","","227",
"79","자동차야영장업","03_11_05_P","5180000","CDFI2262142017000001","2017-01-05","","01","영업/정상","13","영업중","","","","","054-732-6663","","","경상북도 영덕군 창수면 신기리 276","경상북도 영덕군 창수면 영양창수로 3032-9 (위정관공농원휴게소)","36401","위정캠핑장","2021-02-01 11:33:31","U","2021-07-13 02:40:00","","408307.807612549","341188.556654532","자동차야영장업","","관리지역","0","기타","","","","0","0","0","0","","","0","0","","0","0","","0","870","","0","","","","","","","0","","","","870",
"80","자동차야영장업","03_11_05_P","5180000","CDFI2262142017000002","2017-03-30","","01","영업/정상","13","영업중","","","","","054-730-7880","","","경상북도 영덕군 병곡면 덕천리 1-42","경상북도 영덕군 병곡면 고래불로 12","36406","영덕고래불국민야영장","2021-02-01 11:33:59","U","2021-07-13 02:40:00","","416641.6529555","343689.927935557","자동차야영장업","","관리지역","1","기타","","","기타","0","0","0","0","","","0","0","","0","0","","0","72002","","0","","","","","","","0","","","","72002",
"81","자동차야영장업","03_11_05_P","5180000","CDFI2262142022000001","2022-01-05","","01","영업/정상","13","영업중","","","","","054-730-8067","","","경상북도 영덕군 영덕읍 창포리 550","경상북도 영덕군 영덕읍 창포길 2-11","36425","경상북도교육청 영덕오토캠핑장","2024-01-10 13:38:11","U","2024-01-12 02:40:00","","417721.801915225","325907.437945113","자동차야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"82","자동차야영장업","03_11_05_P","5180000","CDFI2262142023000001","2023-11-24","","01","영업/정상","13","영업중","","","","","","","","경상북도 영덕군 강구면 금진리 117","경상북도 영덕군 강구면 금진1길 13, 영덕 오션뷰 카라반 캠핑장","36453","영덕 오션뷰 카라반 캠핑장","2023-11-24 08:58:19","I","2023-11-26 00:17:03","","415463.466397611","322410.320253858","자동차야영장업","","관리지역","1","기타","","","근린생활시설","1","0","0","0","","","0","0","","0","0","","0","205.22","","0","","","","","","","0","","","","205",
"83","자동차야영장업","03_11_05_P","5190000","CDFI2262142015000001","2015-05-04","","01","영업/정상","13","영업중","","","","","","","714-864","경상북도 청도군 매전면 호화리 450-6번지","경상북도 청도군 매전면 온장길 138","38356","캠프원 야영장","2020-03-12 16:58:54","U","2020-03-14 02:40:00","","367591.980963457","238865.198503405","자동차야영장업","","관리지역","","","","","","","","","","CAMP ONE Autocamping","campsite","","","","","","","","","","","","","","","","","","","","","",
"84","자동차야영장업","03_11_05_P","5190000","CDFI2262142015000002","2015-09-30","","01","영업/정상","13","영업중","","","","","","","","경상북도 청도군 매전면 당호리 558-28","경상북도 청도군 매전면 당호강변길 49-7","38356","아빠의 캠프","2022-07-29 13:07:04","U","2022-07-31 02:40:00","","368679.975970744","242707.159413398","자동차야영장업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"85","자동차야영장업","03_11_05_P","5190000","CDFI2262142016000001","2016-02-05","","01","영업/정상","13","영업중","","","","","","","","경상북도 청도군 매전면 지전리 719-2번지","","","청도 힐링오토캠핑장","2017-12-08 17:02:46","I","2018-08-31 23:59:59","","363623.573131471","236400.655192299","자동차야영장업","","전용주거지역","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"86","자동차야영장업","03_11_05_P","5190000","CDFI2262142016000002","2016-08-05","","01","영업/정상","13","영업중","","","","","","","","경상북도 청도군 화양읍 삼신리 901","경상북도 청도군 화양읍 이슬미로 278","38324","청도프로방스 불빛축제 카라반 펜션","2024-12-13 10:11:11","U","2024-12-15 02:40:00","","355401.813877742","244169.522963428","자동차야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"87","자동차야영장업","03_11_05_P","5190000","CDFI2262142018000001","2018-01-10","","01","영업/정상","13","영업중","","","","","054 370 7311","","","경상북도 청도군 운문면 방지리 150-7번지","경상북도 청도군 운문면 방지7길 40","38367","청도신화랑풍류마을 오토캠핑장","2018-01-10 15:17:27","I","2018-08-31 23:59:59","","","","자동차야영장업","","관리지역","1","","","","","1","","","","","","","","","","","","","5565.4","","","","","","","","","","","","","5565",
"88","자동차야영장업","03_11_05_P","5190000","CDFI2262142018000002","2018-07-19","","01","영업/정상","13","영업중","","","","","054 373 3558","","","경상북도 청도군 청도읍 사촌리 461-1","경상북도 청도군 청도읍 청매로 283-47","38349","캠프안단테","2024-12-23 09:20:18","U","2024-12-25 02:40:00","","362450.256097303","232173.412252793","자동차야영장업","","관리지역","","기타","","","기타","","","","","","","","","","","","","","9000","","","","","","","","","","","","","9000",
"89","자동차야영장업","03_11_05_P","5190000","CDFI2262142021000001","2021-04-06","","01","영업/정상","13","영업중","","","","","","","","경상북도 청도군 매전면 동산리 611","경상북도 청도군 매전면 청려로 3470","38354","내를 건너서 숲으로 캠핑장","2024-12-31 10:50:56","U","2025-01-03 02:40:00","","366582.80350754","243680.778490847","자동차야영장업","","관리지역","","기타","","","","","","","","","","","","","","","","","2105","","","","","","","","","","","","","2105",
"90","자동차야영장업","03_11_05_P","5200000","CDFI2262142024000001","2024-10-29","","01","영업/정상","13","영업중","","","","","","","","경상북도 고령군 덕곡면 후암리 414","경상북도 고령군 덕곡면 지사동길 95","40128","빨래터캠핑장","2025-01-13 17:38:12","U","2025-01-15 02:40:00","","312617.985046093","252073.997772866","자동차야영장업","","관리지역","1","기타","","NH농협손해보험","기타","0","0","0","196","","","0","0","","0","0","","0","2998","","0","","","","","","","0","","","","2998",
"91","자동차야영장업","03_11_05_P","5200000","CDFI2262142021000001","2021-02-22","","01","영업/정상","13","영업중","","","","","","","","경상북도 고령군 덕곡면 백리 485","경상북도 고령군 덕곡면 백리로 391-16","40126","우니메이카 고령점","2025-03-04 19:54:32","U","2025-03-06 02:40:00","","307745.077494117","257459.153044882","자동차야영장업","","관리지역","0","기타","","한화손해보험","기타","0","0","0","62","","","0","0","","0","0","","28","1492","","0","","","","","","","100000000","","","","1492",
"92","자동차야영장업","03_11_05_P","5210000","CDFI2262142019000001","2019-09-03","","02","휴업","02","휴업","","","","","","","","경상북도 성주군 가천면 신계리 739번지","경상북도 성주군 가천면 동신로 33, 가야산오토캠핑장","40062","가야산오토캠핑장","2019-12-02 17:40:59","U","2019-12-04 02:40:00","","299619.810584673","262354.939525123","자동차야영장업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"93","자동차야영장업","03_11_05_P","5210000","CDFI2262142016000001","2016-04-26","","01","영업/정상","13","영업중","","","","","054 930 8373","","","경상북도 성주군 금수면 무학리 171-11번지","경상북도 성주군 금수면 무학1길 11-5","40058","금수문화공원야영장","2016-04-26 08:37:26","I","2018-08-31 23:59:59","","301197.951956132","269171.35793046","자동차야영장업","","관리지역","1","기타","","","환경위생시설","1","","","","","","","","","","","","","68116","","","","","","","","","2434000000","","","","68116",
"94","자동차야영장업","03_11_05_P","5210000","CDFI2262142015000002","2015-04-10","","01","영업/정상","13","영업중","","","","","054-933-6400","","719-872","경상북도 성주군 금수면 무학리 805-15","경상북도 성주군 금수면 성주로 660","40058","별고을오토캠핑장","2023-01-19 08:55:04","U","2023-01-21 02:40:00","","299641.168392484","270224.944001541","자동차야영장업","","관리지역","1","기타","","","기타","1","0","0","170","","","0","0","","0","0","","0","5300","","0","","","","","","","1200000000","","","","5300",
"95","자동차야영장업","03_11_05_P","5210000","CDFI2262142022000001","2022-07-04","","01","영업/정상","13","영업중","","","","","054-930-6943","","","경상북도 성주군 가천면 신계리 739","경상북도 성주군 가천면 동신로 33","40062","가야산오토캠핑장","2023-04-12 15:43:24","U","2023-04-14 02:40:00","","299619.810584673","262354.939525123","자동차야영장업","","생산녹지지역","0","","","한국지방재정공제회","","0","0","0","0","","","0","0","","0","0","","0","31673","","0","","","","","","","0","","","","31673",
"96","자동차야영장업","03_11_05_P","5220000","CDFI2262142015000001","2015-06-26","","01","영업/정상","13","영업중","","","","","0549795501","","718-811","경상북도 칠곡군 약목면 관호리 19","","","칠곡보 오토캠핑장","2023-12-28 09:49:25","U","2023-12-30 02:40:00","","325704.92814609","280948.706129337","자동차야영장업","","관리지역","0","","","","","0","0","0","0","","","0","0","","0","0","","0","30000","","0","","","","","","","0","","","","30000",
"97","자동차야영장업","03_11_05_P","5220000","CDFI2262142015000002","2015-08-11","","01","영업/정상","13","영업중","","","","","054 9728032","","","경상북도 칠곡군 가산면 응추리 183","경상북도 칠곡군 가산면 팔공길 48-30","39853","한티 별빛아래 관광농원 야영장","2023-04-27 10:56:09","U","2023-04-29 02:40:00","","345430.204848864","282768.07050577","자동차야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"98","자동차야영장업","03_11_05_P","5220000","CDFI2262142016000001","2016-06-24","","01","영업/정상","13","영업중","","","","","0549713125","","","경상북도 칠곡군 왜관읍 봉계리 400-1","경상북도 칠곡군 왜관읍 봉계1길 6","39870","꿈애 오토캠핑장","2024-01-24 12:45:12","U","2024-01-26 02:40:00","","331024.620194444","278540.025500135","자동차야영장업","","관리지역","1","기타","","","기타","1","0","0","0","","","0","0","","0","0","","0","91.46","","0","","","","","","","0","","","","91",
"99","자동차야영장업","03_11_05_P","5220000","CDFI2262142023000001","2023-08-08","","01","영업/정상","13","영업중","","","","","","","","경상북도 칠곡군 지천면 달서리 522-4","경상북도 칠곡군 지천면 지천로 395-70","39863","낙화담캠핑장","2023-08-14 15:10:42","U","2023-08-17 02:40:00","","333865.266517335","275647.432404446","자동차야영장업","","","1","기타","","","기타","1","0","0","0","","","0","0","","0","0","","0","154.33","","0","","","","","","","0","","","","154",
"100","자동차야영장업","03_11_05_P","5230000","CDFI2262142017000001","2017-09-05","","01","영업/정상","13","영업중","","","","","0546505805","","","경상북도 예천군 효자면 백석리 160","경상북도 예천군 효자면 제촌길 58-2","36802","예천군 곤충나라 사과테마파크 오토캠핑장","2023-01-25 11:23:51","U","2023-01-27 02:40:00","","329691.325740156","367806.160144945","자동차야영장업","","","0","","","","","0","0","0","68","","","0","0","","0","0","","0","7060","","0","","","","","","","0","","","","7060",
"101","자동차야영장업","03_11_05_P","5230000","CDFI2262142024000001","2024-06-27","","01","영업/정상","13","영업중","","","","","","","","경상북도 예천군 호명읍 산합리 84-3","","","패밀리파크 캠핑장","2024-06-27 10:12:09","I","2024-06-29 00:14:02","","","","자동차야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"102","자동차야영장업","03_11_05_P","5230000","CDFI2262142020000002","2020-07-22","","01","영업/정상","13","영업중","","","","","054-652-5554","","","경상북도 예천군 풍양면 삼강리 114 삼강나루캠핑장","경상북도 예천군 풍양면 삼강리길 47-14, 삼강나루캠핑장","36862","삼강나루캠핑장","2020-10-05 14:34:43","U","2020-10-07 02:40:00","","316433.433656902","341147.587131949","자동차야영장업","","","","","","","","","","","","","","","","","","","","","15521","","","","","","","","","","","","","15521",
"103","자동차야영장업","03_11_05_P","5240000","CDFI2262142015000001","2015-03-25","","01","영업/정상","13","영업중","","","","","054-679-6114","","755-844","경상북도 봉화군 춘양면 애당리 631번지","","","석문오토캠핑장","2020-04-02 10:37:49","U","2020-04-04 02:40:00","","366897.936253551","391883.190162808","자동차야영장업","","관리지역","1","기타","","","근린생활시설","1","","","","","","","","","","","","","3887","","","","","","","","","","","","","3887",
"104","자동차야영장업","03_11_05_P","5240000","CDFI2262142017000002","2017-03-27","","01","영업/정상","13","영업중","","","","","054-674-3381~3382","","","경상북도 봉화군 명호면 관창리 1726-1","","","청량산 캠핑장","2024-08-12 19:27:30","U","2024-08-14 02:40:00","","368786.456660435","366747.791027511","자동차야영장업","","관리지역","1","기타","","","기타","0","0","0","259","","","0","0","","0","0","","0","12380","","0","","","","","","","0","","","","12380",
"105","자동차야영장업","03_11_05_P","5240000","CDFI2262142018000001","2018-06-21","","01","영업/정상","13","영업중","","","","","054-679-6977","","","경상북도 봉화군 소천면 고선리 132-4 봉화학생야영장","경상북도 봉화군 소천면 홍점길 31, 봉화학생야영장","36264","솔향가득 봉화캠핑장","2024-12-03 09:23:47","U","2024-12-05 02:40:00","","378256.623181543","388123.032091858","자동차야영장업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","6350","","0","","","","","","","0","","","","6350",
"106","자동차야영장업","03_11_05_P","5240000","CDFI2262142020000001","2020-04-20","","01","영업/정상","13","영업중","","","","","","","","경상북도 봉화군 소천면 분천리 2082-17","경상북도 봉화군 소천면 풍애길 9-40","36265","산타캠핑장","2024-08-12 19:26:32","U","2024-08-14 02:40:00","","382916.72590754","382516.35038077","자동차야영장업","","","0","","","","","0","0","0","187","","","0","0","","0","0","","0","0","","0","","","","","","","60000000","","","","0",
"107","자동차야영장업","03_11_05_P","5250000","CDFI2262142015000001","2015-05-01","","01","영업/정상","13","영업중","","","","","054-783-0625","","767-871","경상북도 울진군 근남면 구산리 1491","경상북도 울진군 근남면 왕피천로 534-1","36336","왕피천관광농원","2023-01-09 15:13:39","U","2023-01-11 02:40:00","","408997.080302197","383387.662277337","자동차야영장업","","녹지지역","0","기타","","","","0","0","0","66","","","0","0","","0","0","","0","4074","","0","","","","","","","0","","","","4074",
"108","자동차야영장업","03_11_05_P","5250000","CDFI2262142016000001","2016-01-13","","01","영업/정상","13","영업중","","","","","","","","경상북도 울진군 울진읍 온양리 232","경상북도 울진군 울진읍 울진북로 906 (바다사랑낚시)","36320","페리오캠핑장","2023-01-09 15:15:00","U","2023-01-11 02:40:00","","414406.941183946","393863.948362938","자동차야영장업","","관리지역","0","기타","","","","0","0","0","0","","","0","0","","0","0","","0","583","","0","","","","","","","150000000","","","","583",
"109","자동차야영장업","03_11_05_P","5250000","CDFI2262142016000002","2016-12-20","","01","영업/정상","13","영업중","","","","","","","","경상북도 울진군 기성면 구산리 산 70","","","구산오토캠핑장","2023-01-09 15:16:11","U","2023-01-11 02:40:00","","420253.822857411","364102.121210607","자동차야영장업","","관리지역","0","기타","","","","0","0","0","0","","","0","0","","0","0","","0","28886","","0","","","","","","","0","","","","28886",
"110","자동차야영장업","03_11_05_P","5250000","CDFI2262142018000001","2018-11-07","","01","영업/정상","13","영업중","","","","","","","","경상북도 울진군 온정면 덕인리 1544","경상북도 울진군 온정면 삼덕로 799","36362","퀘렌시아 (백암오토캠핑장)","2023-01-09 15:17:22","U","2023-01-11 02:40:00","","412697.359375213","357197.59850931","자동차야영장업","","","0","기타","","","","0","0","0","132","","","0","0","","0","0","","0","6571","","0","","","","","","","0","","","","6571",
